sample_id,source_bucket,source_artifact,dataset_id,query_type,language,expected_chart_family,query,image_path,existing_vlm_issue,existing_vlm_judgment,deterministic_evidence,human_visible_chart_family,human_chart_family_acceptable,human_labels_readable,human_relevant_fields_visible,human_transform_preserved,human_overall_acceptable,human_primary_error,human_confidence,human_notes
vinl2vis_22875,deterministic_failure,balanced1000_qwen3_4b_qwen_chart_family_strict_repair_residualfix_v1/visual_sanity_per_output.csv,wbexp_asean_bm_gsr_mrch_cd_goods_imports_bop_current_us,unanswerable,vi,none,"Không có dữ liệu cấp huyện cho chỉ số goods imports (bop, current us$), biến thể 14.",,,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",missing_spec,,yes,no,yes,yes,yes,none,4,
vinl2vis_28390,deterministic_failure,heldout860_qwen3_8b_residualfix_v2/visual_sanity_per_output.csv,wbexp_asean_ef_efm_rank_xd_economic_fitness_ranking_1_high_149_low,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",,,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",missing_title,,yes,yes,yes,yes,no,wrong_chart_type,4,
vinl2vis_24997,deterministic_failure,heldout860_qwen3_4b_stricttransform_v1/visual_sanity/visual_sanity_per_output.csv,wbexp_asean_dc_dac_canl_cd_net_bilateral_aid_flows_from_dac_donors_canada_current_,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, canada (current us$) ở các quốc gia, biến thể 16.",,,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",missing_title,,yes,yes,yes,yes,yes,none,5,
vinl2vis_04756,deterministic_failure,heldout860_qwen3_8b_residualfix_v1/visual_sanity_per_output.csv,wbexp_asean_ag_con_fert_pt_zs_fertilizer_consumption_of_fertilizer_production,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số fertilizer consumption (% of fertilizer production) mẫu 15.,,,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",missing_title,pie,no,yes,no,yes,yes,none,5,
vinl2vis_31704,deterministic_failure,heldout860_qwen3_8b_residualfix_v1/visual_sanity_per_output.csv,wbexp_asean_en_ghg_n2o_zg_ar5_nitrous_oxide_n2o_emissions_total_excluding_lulucf_c,underspecified,vi,bar,Xếp hạng các nước theo chỉ số nitrous oxide (n2o) emissions (total) excluding lulucf (% change from 1990).,,,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",missing_title,,yes,yes,no,yes,yes,none,4,
vinl2vis_05077,deterministic_failure,strict_transformation_audit.csv,,explicit,,bar,,,missing_filter_transform|missing_sort_transform,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",missing_filter_transform|missing_sort_transform,,yes,yes,yes,no,no,missing_legend,5,
vinl2vis_29670,deterministic_failure,heldout860_qwen3_8b_residualfix_v2/visual_sanity_per_output.csv,wbexp_asean_en_atm_pm25_mc_m3_pm2_5_air_pollution_mean_annual_exposure_micrograms_,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",,,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",missing_title,,yes,no,yes,no,no,wrong_chart_type,5,
vinl2vis_25677,deterministic_failure,heldout860_qwen3_8b_residualfix_v2/visual_sanity_per_output.csv,wbexp_asean_dc_dac_norl_cd_net_bilateral_aid_flows_from_dac_donors_norway_current_,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, norway (current us$) ở các quốc gia, biến thể 16.",,,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",missing_title,,yes,no,yes,yes,no,unreadable_labels,4,
vinl2vis_22916,deterministic_failure,heldout860_qwen3_8b_residualfix_v2/visual_sanity_per_output.csv,wbexp_asean_bm_gsr_nfsv_cd_service_imports_bop_current_us,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số service imports (bop, current us$) mẫu 15.",,,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",missing_title,,yes,no,yes,yes,yes,none,5,
vinl2vis_26664,deterministic_failure,balanced1000_qwen3_4b_stricttransform_v1/visual_sanity/visual_sanity_per_output.csv,wbexp_asean_dt_nfl_mida_cd_net_financial_flows_ida_nfl_current_us,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số net financial flows, ida (nfl, current us$).",,,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",missing_title,,yes,no,yes,yes,no,wrong_chart_type,5,
vinl2vis_01694,deterministic_failure,matched_bilingual1000_qwen3_4b_visualfix_v5_auditfix_v1/visual_sanity_per_output.csv,wb_asean_tertiary_school_enrollment,explicit,en,bar,Rank countries by asean tertiary school enrollment in the latest year.,,,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",missing_title,,yes,no,yes,yes,yes,none,4,
vinl2vis_22836,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số insurance and financial services (% of service imports, bop) mẫu 15.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,yes,yes,no,data_mismatch,4,
vinl2vis_05241,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số average precipitation in depth (mm per year) mẫu 20.,,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,bar,no,yes,yes,yes,no,data_mismatch,4,
vinl2vis_26510,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,pie,no,yes,no,yes,no,data_mismatch,5,
vinl2vis_05521,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số cereal yield (kg per hectare) mẫu 20.,,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,line,no,yes,no,yes,yes,none,5,
vinl2vis_29030,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,yes,yes,no,missing_legend,4,
vinl2vis_25361,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, united kingdom (current us$) mẫu 20.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,yes,no,no,wrong_chart_type,5,
vinl2vis_23636,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số reserves and related items (bop, current us$) mẫu 15.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,yes,yes,no,data_mismatch,5,
vinl2vis_30824,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,underspecified,vi,bar,Xếp hạng các nước theo chỉ số carbon dioxide (co2) net fluxes from lulucf - forest land (mt co2e).,,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,no,yes,yes,no,unreadable_labels,5,
vinl2vis_04882,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,explicit,vi,bar,"So sánh chỉ số agricultural land (% of land area) ở các quốc gia, biến thể 21.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,no,yes,no,missing_legend,5,
vinl2vis_26430,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,no,yes,yes,none,4,
vinl2vis_24361,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số foreign direct investment, net inflows (% of gdp) mẫu 20.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,yes,yes,no,data_mismatch,4,
vinl2vis_22921,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số service imports (bop, current us$) mẫu 20.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,yes,yes,yes,none,5,
vinl2vis_24157,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,explicit,vi,bar,"So sánh chỉ số charges for the use of intellectual property, receipts (bop, current us$) ở các quốc gia, biến thể 16.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,no,yes,yes,no,unreadable_labels,5,
vinl2vis_23881,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số ict service exports (% of service exports, bop) mẫu 20.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,no,yes,yes,yes,none,5,
vinl2vis_23516,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net errors and omissions (bop, current us$) mẫu 15.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,no,yes,yes,yes,none,5,
vinl2vis_05362,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,explicit,vi,bar,"So sánh chỉ số crop production index (2014-2016 = 100) ở các quốc gia, biến thể 21.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,yes,yes,yes,none,4,
vinl2vis_23362,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,explicit,vi,bar,"So sánh chỉ số net financial account (bop, current us$) ở các quốc gia, biến thể 21.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,yes,no,no,data_mismatch,4,
vinl2vis_25322,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, france (current us$) ở các quốc gia, biến thể 21.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,no,yes,no,unreadable_labels,5,
vinl2vis_25202,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, denmark (current us$) ở các quốc gia, biến thể 21.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,yes,yes,yes,none,4,
vinl2vis_28830,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,pie,no,yes,no,yes,no,missing_legend,5,
vinl2vis_29990,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,no,yes,no,unreadable_labels,5,
vinl2vis_24637,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,explicit,vi,bar,"So sánh chỉ số market capitalization of listed domestic companies (current us$) ở các quốc gia, biến thể 16.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,pie,no,yes,no,yes,no,missing_legend,4,
vinl2vis_23156,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số foreign direct investment, net outflows (% of gdp) mẫu 15.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,no,yes,no,data_mismatch,4,
vinl2vis_26150,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,yes,yes,no,data_mismatch,4,
vinl2vis_25321,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, france (current us$) mẫu 20.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,yes,yes,no,unreadable_labels,4,
vinl2vis_23802,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,explicit,vi,bar,"So sánh chỉ số technical cooperation grants (bop, current us$) ở các quốc gia, biến thể 21.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,scatter,no,yes,yes,yes,no,data_mismatch,4,
vinl2vis_23602,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,explicit,vi,bar,"So sánh chỉ số portfolio investment, net (bop, current us$) ở các quốc gia, biến thể 21.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,pie,no,yes,yes,yes,no,unreadable_labels,5,
vinl2vis_05436,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số livestock production index (2014-2016 = 100) mẫu 15.,,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,no,no,no,no,missing_legend,5,
vinl2vis_23356,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net financial account (bop, current us$) mẫu 15.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,no,yes,yes,no,data_mismatch,5,
vinl2vis_23957,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,explicit,vi,bar,"So sánh chỉ số primary income receipts (bop, current us$) ở các quốc gia, biến thể 16.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,no,yes,yes,no,unreadable_labels,5,
vinl2vis_25082,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, switzerland (current us$) ở các quốc gia, biến thể 21.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,no,yes,yes,no,unreadable_labels,5,
vinl2vis_24441,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số secondary income receipts (bop, current us$) mẫu 20.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,no,yes,yes,no,unreadable_labels,5,
vinl2vis_28430,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,yes,yes,no,missing_legend,5,
vinl2vis_24481,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số personal transfers, receipts (bop, current us$) mẫu 20.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,yes,yes,no,missing_legend,5,
vinl2vis_24997,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, canada (current us$) ở các quốc gia, biến thể 16.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,no,yes,yes,none,5,
vinl2vis_23402,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,explicit,vi,bar,"So sánh chỉ số net primary income (bop, current us$) ở các quốc gia, biến thể 21.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,yes,yes,no,data_mismatch,5,
vinl2vis_31024,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,underspecified,vi,bar,Xếp hạng các nước theo chỉ số carbon dioxide (co2) emissions excluding lulucf per capita (t co2e/capita).,,missing,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",missing,,yes,yes,yes,yes,no,wrong_chart_type,5,
vinl2vis_22762,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,explicit,vi,bar,"So sánh chỉ số primary income payments (bop, current us$) ở các quốc gia, biến thể 21.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,no,yes,yes,yes,none,5,
vinl2vis_23236,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số personal remittances, paid (current us$) mẫu 15.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,no,no,yes,no,data_mismatch,5,
vinl2vis_25597,weak_judge_only_flag,vlm_consensus_failure_cases.csv,,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, luxembourg (current us$) ở các quốc gia, biến thể 16.",,wrong_fields,"{""acceptable"": """", ""visible_chart_family"": """", ""major_issue"": """", ""conservative_issue"": """"}",wrong_fields,,yes,yes,no,yes,yes,none,5,
vinl2vis_05236,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_ag_lnd_prcp_mm_average_precipitation_in_depth_mm_per_year,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số average precipitation in depth (mm per year) mẫu 15.,/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_05236.png,none,"{""acceptable"": true, ""visible_chart_family"": ""line"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,line,yes,no,yes,yes,yes,none,5,
vinl2vis_23001,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_bm_gsr_totl_cd_imports_of_goods_services_and_primary_income_bop_curren,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số imports of goods, services and primary income (bop, current us$) mẫu 20.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_23001.png,none,"{""acceptable"": true, ""visible_chart_family"": ""line"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,line,yes,yes,yes,yes,yes,none,5,
vinl2vis_26710,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_dt_nfl_mlat_cd_net_financial_flows_multilateral_nfl_current_us,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_26710.png,none,"{""acceptable"": true, ""visible_chart_family"": ""line"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,line,yes,yes,yes,no,no,missing_legend,4,
vinl2vis_04796,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_ag_con_fert_zs_fertilizer_consumption_kilograms_per_hectare_of_arable_,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số fertilizer consumption (kilograms per hectare of arable land) mẫu 15.,/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_04796.png,none,"{""acceptable"": true, ""visible_chart_family"": ""line"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,line,yes,yes,yes,no,yes,none,4,
vinl2vis_05122,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_ag_lnd_frls_ha_tree_cover_loss_hectares,explicit,vi,bar,"So sánh chỉ số tree cover loss (hectares) ở các quốc gia, biến thể 21.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_05122.png,none,"{""acceptable"": true, ""visible_chart_family"": ""bar"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,bar,yes,yes,yes,yes,yes,none,5,
vinl2vis_24317,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_bx_klt_dinv_cd_wd_foreign_direct_investment_net_inflows_bop_current_us,explicit,vi,bar,"So sánh chỉ số foreign direct investment, net inflows (bop, current us$) ở các quốc gia, biến thể 16.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_24317.png,none,"{""acceptable"": true, ""visible_chart_family"": ""bar"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,bar,yes,yes,yes,yes,yes,none,5,
vinl2vis_23401,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_bn_gsr_fcty_cd_net_primary_income_bop_current_us,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net primary income (bop, current us$) mẫu 20.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_23401.png,none,"{""acceptable"": true, ""visible_chart_family"": ""line"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,bar,no,yes,no,yes,yes,none,4,
vinl2vis_23196,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_bm_trf_prvt_cd_secondary_income_other_sectors_payments_bop_current_us,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số secondary income, other sectors, payments (bop, current us$) mẫu 15.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_23196.png,none,"{""acceptable"": true, ""visible_chart_family"": ""line"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,line,yes,no,yes,yes,no,unreadable_labels,5,
vinl2vis_22876,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_bm_gsr_mrch_cd_goods_imports_bop_current_us,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số goods imports (bop, current us$) mẫu 15.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_22876.png,none,"{""acceptable"": true, ""visible_chart_family"": ""line"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,line,yes,no,yes,yes,yes,none,5,
vinl2vis_28631,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_eg_elc_accs_ru_zs_access_to_electricity_rural_of_rural_population,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_28631.png,none,"{""acceptable"": true, ""visible_chart_family"": ""bar"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,bar,yes,no,yes,yes,yes,none,5,
